2026/09/22 07:21:01.143, 479.86 W, 2430 MHz
2026/09/22 07:21:02.143, 481.86 W, 2445 MHz
2026/09/22 07:21:03.143, 480.21 W, 2475 MHz
2026/09/22 07:21:04.143, 479.37 W, 2415 MHz
2026/09/22 07:21:05.143, 477.77 W, 2422 MHz
2026/09/22 07:21:06.144, 480.07 W, 2422 MHz
2026/09/22 07:21:07.144, 479.55 W, 2467 MHz
2026/09/22 07:21:08.144, 479.81 W, 2415 MHz
2026/09/22 07:21:09.144, 479.96 W, 2467 MHz
2026/09/22 07:21:10.144, 477.63 W, 2430 MHz
2026/09/22 07:21:11.145, 480.98 W, 2460 MHz
2026/09/22 07:21:12.145, 479.88 W, 2422 MHz
2026/09/22 07:21:13.145, 480.44 W, 2437 MHz
2026/09/22 07:21:14.145, 482.34 W, 2430 MHz
2026/09/22 07:21:15.145, 482.18 W, 2430 MHz
2026/09/22 07:21:16.145, 479.99 W, 2430 MHz
2026/09/22 07:21:17.145, 482.67 W, 2430 MHz
2026/09/22 07:21:18.146, 482.03 W, 2430 MHz
2026/09/22 07:21:19.146, 478.06 W, 2467 MHz
2026/09/22 07:21:20.146, 482.56 W, 2452 MHz
2026/09/22 07:21:21.146, 479.88 W, 2422 MHz
2026/09/22 07:21:22.146, 480.44 W, 2430 MHz
2026/09/22 07:21:23.146, 480.44 W, 2430 MHz
2026/09/22 07:21:24.146, 480.03 W, 2467 MHz
2026/09/22 07:21:25.147, 480.24 W, 2415 MHz
2026/09/22 07:21:26.147, 480.80 W, 2430 MHz
2026/09/22 07:21:27.147, 482.18 W, 2415 MHz
2026/09/22 07:21:28.147, 479.49 W, 2460 MHz
2026/09/22 07:21:29.147, 483.74 W, 2437 MHz
2026/09/22 07:21:30.147, 482.86 W, 2445 MHz
2026/09/22 07:21:31.147, 480.24 W, 2415 MHz
2026/09/22 07:21:32.148, 483.30 W, 2452 MHz
2026/09/22 07:21:33.148, 477.20 W, 2445 MHz
2026/09/22 07:21:34.148, 480.41 W, 2467 MHz
2026/09/22 07:21:35.148, 479.28 W, 2407 MHz
2026/09/22 07:21:36.148, 483.43 W, 2452 MHz
2026/09/22 07:21:37.148, 480.41 W, 2430 MHz
2026/09/22 07:21:38.148, 476.43 W, 2467 MHz
2026/09/22 07:21:39.149, 483.22 W, 2400 MHz
2026/09/22 07:21:40.149, 481.52 W, 2415 MHz
2026/09/22 07:21:41.149, 479.30 W, 2430 MHz
2026/09/22 07:21:42.149, 480.10 W, 2452 MHz
2026/09/22 07:21:43.149, 480.44 W, 2467 MHz
2026/09/22 07:21:44.149, 480.30 W, 2460 MHz
2026/09/22 07:21:45.149, 480.55 W, 2407 MHz
2026/09/22 07:21:46.150, 483.90 W, 2400 MHz
2026/09/22 07:21:47.150, 483.09 W, 2407 MHz
2026/09/22 07:21:48.150, 482.28 W, 2415 MHz
2026/09/22 07:21:49.150, 479.81 W, 2422 MHz
2026/09/22 07:21:50.150, 482.57 W, 2400 MHz
2026/09/22 07:21:51.150, 483.83 W, 2400 MHz
2026/09/22 07:21:52.150, 479.08 W, 2385 MHz
2026/09/22 07:21:53.151, 478.95 W, 2392 MHz
2026/09/22 07:21:54.151, 475.47 W, 2437 MHz
2026/09/22 07:21:55.151, 484.90 W, 2467 MHz
2026/09/22 07:21:56.151, 480.25 W, 2467 MHz
2026/09/22 07:21:57.151, 479.84 W, 2445 MHz
2026/09/22 07:21:58.151, 480.32 W, 2415 MHz
2026/09/22 07:21:59.151, 482.57 W, 2385 MHz
2026/09/22 07:22:00.152, 479.79 W, 2437 MHz
2026/09/22 07:22:01.152, 484.69 W, 2407 MHz
2026/09/22 07:22:02.152, 479.99 W, 2437 MHz
2026/09/22 07:22:03.152, 481.20 W, 2452 MHz
2026/09/22 07:22:04.152, 480.00 W, 2415 MHz
2026/09/22 07:22:05.152, 479.74 W, 2385 MHz
2026/09/22 07:22:06.153, 483.42 W, 2437 MHz
2026/09/22 07:22:07.153, 479.43 W, 2467 MHz
2026/09/22 07:22:08.154, 477.81 W, 2415 MHz
2026/09/22 07:22:09.154, 477.54 W, 2557 MHz
2026/09/22 07:22:10.154, 464.39 W, 2790 MHz
2026/09/22 07:22:11.154, 448.41 W, 2805 MHz
2026/09/22 07:22:12.154, 448.68 W, 2805 MHz
2026/09/22 07:22:13.154, 448.99 W, 2805 MHz
