2026/09/22 08:25:51.752, 598.49 W, 2572 MHz
2026/09/22 08:25:52.752, 601.52 W, 2617 MHz
2026/09/22 08:25:53.752, 599.43 W, 2625 MHz
2026/09/22 08:25:54.752, 590.89 W, 2572 MHz
2026/09/22 08:25:55.752, 602.48 W, 2625 MHz
2026/09/22 08:25:56.753, 593.68 W, 2572 MHz
2026/09/22 08:25:57.753, 599.48 W, 2610 MHz
2026/09/22 08:25:58.753, 593.04 W, 2572 MHz
2026/09/22 08:25:59.753, 604.80 W, 2625 MHz
2026/09/22 08:26:00.753, 596.22 W, 2587 MHz
2026/09/22 08:26:01.753, 598.91 W, 2595 MHz
2026/09/22 08:26:02.754, 606.63 W, 2610 MHz
2026/09/22 08:26:03.754, 591.62 W, 2565 MHz
2026/09/22 08:26:04.754, 600.12 W, 2625 MHz
2026/09/22 08:26:05.754, 599.85 W, 2625 MHz
2026/09/22 08:26:06.754, 596.92 W, 2572 MHz
2026/09/22 08:26:07.755, 588.06 W, 2587 MHz
2026/09/22 08:26:08.755, 594.93 W, 2632 MHz
2026/09/22 08:26:09.755, 601.58 W, 2595 MHz
2026/09/22 08:26:10.755, 602.95 W, 2617 MHz
2026/09/22 08:26:11.755, 597.76 W, 2587 MHz
2026/09/22 08:26:12.756, 592.27 W, 2557 MHz
2026/09/22 08:26:13.756, 589.24 W, 2587 MHz
2026/09/22 08:26:14.756, 594.40 W, 2580 MHz
2026/09/22 08:26:15.756, 603.40 W, 2625 MHz
2026/09/22 08:26:16.756, 601.93 W, 2587 MHz
2026/09/22 08:26:17.756, 600.64 W, 2602 MHz
2026/09/22 08:26:18.757, 596.55 W, 2602 MHz
2026/09/22 08:26:19.757, 605.60 W, 2632 MHz
2026/09/22 08:26:20.757, 597.83 W, 2602 MHz
2026/09/22 08:26:21.757, 601.07 W, 2602 MHz
2026/09/22 08:26:22.757, 595.17 W, 2595 MHz
2026/09/22 08:26:23.757, 592.41 W, 2550 MHz
2026/09/22 08:26:24.757, 586.80 W, 2542 MHz
2026/09/22 08:26:25.758, 608.54 W, 2572 MHz
2026/09/22 08:26:26.758, 600.19 W, 2602 MHz
2026/09/22 08:26:27.758, 595.11 W, 2610 MHz
2026/09/22 08:26:28.758, 592.38 W, 2625 MHz
2026/09/22 08:26:29.758, 573.39 W, 2700 MHz
2026/09/22 08:26:30.759, 471.36 W, 2820 MHz
2026/09/22 08:26:31.759, 467.03 W, 2820 MHz
2026/09/22 08:26:32.759, 466.43 W, 2820 MHz
2026/09/22 08:26:33.759, 466.94 W, 2820 MHz
